HCP_ID,Channel,Priority
226,Veeva Email,3
226,Medscape Email,4
226,EDH Alert,5
226,Medscape Alert,6
227,HQ Email,1
227,SF,2
227,Veeva Email,3
227,Medscape Email,4
227,EDH Alert,5
227,Medscape Alert,6
228,HQ Email,1
228,SF,2
228,Veeva Email,3
228,Medscape Email,4
228,EDH Alert,5
228,Medscape Alert,6
229,HQ Email,1
229,SF,2
229,Veeva Email,3
229,Medscape Email,4
229,EDH Alert,5
229,Medscape Alert,6
230,HQ Email,1
230,SF,2
230,Veeva Email,3
230,Medscape Email,4
230,EDH Alert,5
230,Medscape Alert,6
231,HQ Email,1
231,SF,2
231,Veeva Email,3
231,Medscape Email,4
231,EDH Alert,5
231,Medscape Alert,6
232,HQ Email,1
232,SF,2
232,Veeva Email,3
232,Medscape Email,4
232,EDH Alert,5
232,Medscape Alert,6
233,HQ Email,1
233,SF,2
233,Veeva Email,3
233,Medscape Email,4
233,EDH Alert,5
233,Medscape Alert,6
234,HQ Email,1
234,SF,2
234,Veeva Email,3
234,Medscape Email,4
234,EDH Alert,5
234,Medscape Alert,6
235,HQ Email,1
235,SF,2
235,Veeva Email,3
235,Medscape Email,4
235,EDH Alert,5
235,Medscape Alert,6
236,HQ Email,1
236,SF,2
236,Veeva Email,3
236,Medscape Email,4
236,EDH Alert,5
236,Medscape Alert,6
237,HQ Email,1
237,SF,2
237,Veeva Email,3
237,Medscape Email,4
237,EDH Alert,5
237,Medscape Alert,6
238,HQ Email,1
238,SF,2
238,Veeva Email,3
238,Medscape Email,4
238,EDH Alert,5
238,Medscape Alert,6
239,HQ Email,1
239,SF,2
239,Veeva Email,3
239,Medscape Email,4
239,EDH Alert,5
239,Medscape Alert,6
240,HQ Email,1
240,SF,2
240,Veeva Email,3
240,Medscape Email,4
240,EDH Alert,5
240,Medscape Alert,6
241,HQ Email,1
241,SF,2
241,Veeva Email,3
241,Medscape Email,4
241,EDH Alert,5
241,Medscape Alert,6
242,HQ Email,1
242,SF,2
242,Veeva Email,3
242,Medscape Email,4
242,EDH Alert,5
242,Medscape Alert,6
243,HQ Email,1
243,SF,2
243,Veeva Email,3
243,Medscape Email,4
243,EDH Alert,5
243,Medscape Alert,6
244,HQ Email,1
244,SF,2
244,Veeva Email,3
244,Medscape Email,4
244,EDH Alert,5
244,Medscape Alert,6
245,HQ Email,1
245,SF,2
245,Veeva Email,3
245,Medscape Email,4
245,EDH Alert,5
245,Medscape Alert,6
246,HQ Email,1
246,SF,2
246,Veeva Email,3
246,Medscape Email,4
246,EDH Alert,5
246,Medscape Alert,6
247,HQ Email,1
247,SF,2
247,Veeva Email,3
247,Medscape Email,4
247,EDH Alert,5
247,Medscape Alert,6
248,HQ Email,1
248,SF,2
248,Veeva Email,3
248,Medscape Email,4
248,EDH Alert,5
248,Medscape Alert,6
249,HQ Email,1
249,SF,2
249,Veeva Email,3
249,Medscape Email,4
249,EDH Alert,5
249,Medscape Alert,6
250,HQ Email,1
250,SF,2
250,Veeva Email,3
250,Medscape Email,4
250,EDH Alert,5
250,Medscape Alert,6
251,HQ Email,1
251,SF,2
251,Veeva Email,3
251,Medscape Email,4
251,EDH Alert,5
251,Medscape Alert,6
252,HQ Email,1
252,SF,2
252,Veeva Email,3
252,Medscape Email,4
252,EDH Alert,5
252,Medscape Alert,6
253,HQ Email,1
253,SF,2
253,Veeva Email,3
253,Medscape Email,4
253,EDH Alert,5
253,Medscape Alert,6
254,HQ Email,1
254,SF,2
254,Veeva Email,3
254,Medscape Email,4
254,EDH Alert,5
254,Medscape Alert,6
255,HQ Email,1
255,SF,2
255,Veeva Email,3
255,Medscape Email,4
255,EDH Alert,5
255,Medscape Alert,6
256,HQ Email,1
256,SF,2
256,Veeva Email,3
256,Medscape Email,4
256,EDH Alert,5
256,Medscape Alert,6
257,HQ Email,1
257,SF,2
257,Veeva Email,3
257,Medscape Email,4
257,EDH Alert,5
257,Medscape Alert,6
258,HQ Email,1
258,SF,2
258,Veeva Email,3
258,Medscape Email,4
258,EDH Alert,5
258,Medscape Alert,6
259,HQ Email,1
259,SF,2
259,Veeva Email,3
259,Medscape Email,4
259,EDH Alert,5
259,Medscape Alert,6
260,HQ Email,1
260,SF,2
260,Veeva Email,3
260,Medscape Email,4
260,EDH Alert,5
260,Medscape Alert,6
261,HQ Email,1
261,SF,2
261,Veeva Email,3
261,Medscape Email,4
261,EDH Alert,5
261,Medscape Alert,6
262,HQ Email,1
262,SF,2
262,Veeva Email,3
262,Medscape Email,4
262,EDH Alert,5
262,Medscape Alert,6
263,HQ Email,1
263,SF,2
263,Veeva Email,3
263,Medscape Email,4
263,EDH Alert,5
263,Medscape Alert,6
264,HQ Email,1
264,SF,2
264,Veeva Email,3
264,Medscape Email,4
264,EDH Alert,5
264,Medscape Alert,6
265,HQ Email,1
265,SF,2
265,Veeva Email,3
265,Medscape Email,4
265,EDH Alert,5
265,Medscape Alert,6
266,HQ Email,1
266,SF,2
266,Veeva Email,3
266,Medscape Email,4
266,EDH Alert,5
266,Medscape Alert,6
267,HQ Email,1
267,SF,2
267,Veeva Email,3
267,Medscape Email,4
267,EDH Alert,5
267,Medscape Alert,6
268,HQ Email,1
268,SF,2
268,Veeva Email,3
268,Medscape Email,4
268,EDH Alert,5
268,Medscape Alert,6
269,HQ Email,1
269,SF,2
269,Veeva Email,3
269,Medscape Email,4
269,EDH Alert,5
269,Medscape Alert,6
270,HQ Email,1
270,SF,2
270,Veeva Email,3
270,Medscape Email,4
270,EDH Alert,5
270,Medscape Alert,6
271,HQ Email,1
271,SF,2
271,Veeva Email,3
271,Medscape Email,4
271,EDH Alert,5
271,Medscape Alert,6
272,HQ Email,1
272,SF,2
272,Veeva Email,3
272,Medscape Email,4
272,EDH Alert,5
272,Medscape Alert,6
273,HQ Email,1
273,SF,2
273,Veeva Email,3
273,Medscape Email,4
273,EDH Alert,5
273,Medscape Alert,6
274,HQ Email,1
274,SF,2
274,Veeva Email,3
274,Medscape Email,4
274,EDH Alert,5
274,Medscape Alert,6
275,HQ Email,1
275,SF,2
275,Veeva Email,3
275,Medscape Email,4
275,EDH Alert,5
275,Medscape Alert,6
276,HQ Email,1
276,SF,2
276,Veeva Email,3
276,Medscape Email,4
276,EDH Alert,5
276,Medscape Alert,6
277,HQ Email,1
277,SF,2
277,Veeva Email,3
277,Medscape Email,4
277,EDH Alert,5
277,Medscape Alert,6
278,HQ Email,1
278,SF,2
278,Veeva Email,3
278,Medscape Email,4
278,EDH Alert,5
278,Medscape Alert,6
279,HQ Email,1
279,SF,2
279,Veeva Email,3
279,Medscape Email,4
279,EDH Alert,5
279,Medscape Alert,6
280,HQ Email,1
280,SF,2
280,Veeva Email,3
280,Medscape Email,4
280,EDH Alert,5
280,Medscape Alert,6
281,HQ Email,1
281,SF,2
281,Veeva Email,3
281,Medscape Email,4
281,EDH Alert,5
281,Medscape Alert,6
282,HQ Email,1
282,SF,2
282,Veeva Email,3
282,Medscape Email,4
282,EDH Alert,5
282,Medscape Alert,6
283,HQ Email,1
283,SF,2
283,Veeva Email,3
283,Medscape Email,4
283,EDH Alert,5
283,Medscape Alert,6
284,HQ Email,1
284,SF,2
284,Veeva Email,3
284,Medscape Email,4
284,EDH Alert,5
284,Medscape Alert,6
285,HQ Email,1
285,SF,2
285,Veeva Email,3
285,Medscape Email,4
285,EDH Alert,5
285,Medscape Alert,6
286,HQ Email,1
286,SF,2
286,Veeva Email,3
286,Medscape Email,4
286,EDH Alert,5
286,Medscape Alert,6
287,HQ Email,1
287,SF,2
287,Veeva Email,3
287,Medscape Email,4
287,EDH Alert,5
287,Medscape Alert,6
288,HQ Email,1
288,SF,2
288,Veeva Email,3
288,Medscape Email,4
288,EDH Alert,5
288,Medscape Alert,6
289,HQ Email,1
289,SF,2
289,Veeva Email,3
289,Medscape Email,4
289,EDH Alert,5
289,Medscape Alert,6
290,HQ Email,1
290,SF,2
290,Veeva Email,3
290,Medscape Email,4
290,EDH Alert,5
290,Medscape Alert,6
291,HQ Email,1
291,SF,2
291,Veeva Email,3
291,Medscape Email,4
291,EDH Alert,5
291,Medscape Alert,6
292,HQ Email,1
292,SF,2
292,Veeva Email,3
292,Medscape Email,4
292,EDH Alert,5
292,Medscape Alert,6
293,HQ Email,1
293,SF,2
293,Veeva Email,3
293,Medscape Email,4
293,EDH Alert,5
293,Medscape Alert,6
294,HQ Email,1
294,SF,2
294,Veeva Email,3
294,Medscape Email,4
294,EDH Alert,5
294,Medscape Alert,6
295,HQ Email,1
295,SF,2
295,Veeva Email,3
295,Medscape Email,4
295,EDH Alert,5
295,Medscape Alert,6
296,HQ Email,1
296,SF,2
296,Veeva Email,3
296,Medscape Email,4
296,EDH Alert,5
296,Medscape Alert,6
297,HQ Email,1
297,SF,2
297,Veeva Email,3
297,Medscape Email,4
297,EDH Alert,5
297,Medscape Alert,6
298,HQ Email,1
298,SF,2
298,Veeva Email,3
298,Medscape Email,4
298,EDH Alert,5
298,Medscape Alert,6
299,HQ Email,1
299,SF,2
299,Veeva Email,3
299,Medscape Email,4
299,EDH Alert,5
299,Medscape Alert,6
300,HQ Email,1
300,SF,2
300,Veeva Email,3
300,Medscape Email,4
300,EDH Alert,5
300,Medscape Alert,6
301,HQ Email,1
301,SF,2
301,Veeva Email,3
301,Medscape Email,4
301,EDH Alert,5
301,Medscape Alert,6
302,HQ Email,1
302,SF,2
302,Veeva Email,3
302,Medscape Email,4
302,EDH Alert,5
302,Medscape Alert,6
303,HQ Email,1
303,SF,2
303,Veeva Email,3
303,Medscape Email,4
303,EDH Alert,5
303,Medscape Alert,6
304,HQ Email,1
304,SF,2
304,Veeva Email,3
304,Medscape Email,4
304,EDH Alert,5
304,Medscape Alert,6
305,HQ Email,1
305,SF,2
305,Veeva Email,3
305,Medscape Email,4
305,EDH Alert,5
305,Medscape Alert,6
306,HQ Email,1
306,SF,2
306,Veeva Email,3
306,Medscape Email,4
306,EDH Alert,5
306,Medscape Alert,6
307,HQ Email,1
307,SF,2
307,Veeva Email,3
307,Medscape Email,4
307,EDH Alert,5
307,Medscape Alert,6
308,HQ Email,1
308,SF,2
308,Veeva Email,3
308,Medscape Email,4
308,EDH Alert,5
308,Medscape Alert,6
309,HQ Email,1
309,SF,2
309,Veeva Email,3
309,Medscape Email,4
309,EDH Alert,5
309,Medscape Alert,6
310,HQ Email,1
310,SF,2
310,Veeva Email,3
310,Medscape Email,4
310,EDH Alert,5
310,Medscape Alert,6
311,HQ Email,1
311,SF,2
311,Veeva Email,3
311,Medscape Email,4
311,EDH Alert,5
311,Medscape Alert,6
312,HQ Email,1
312,SF,2
312,Veeva Email,3
312,Medscape Email,4
312,EDH Alert,5
312,Medscape Alert,6
313,HQ Email,1
313,SF,2
313,Veeva Email,3
313,Medscape Email,4
313,EDH Alert,5
313,Medscape Alert,6
314,HQ Email,1
314,SF,2
314,Veeva Email,3
314,Medscape Email,4
314,EDH Alert,5
314,Medscape Alert,6
315,HQ Email,1
315,SF,2
315,Veeva Email,3
315,Medscape Email,4
315,EDH Alert,5
315,Medscape Alert,6
316,HQ Email,1
316,SF,2
316,Veeva Email,3
316,Medscape Email,4
316,EDH Alert,5
316,Medscape Alert,6
317,HQ Email,1
317,SF,2
317,Veeva Email,3
317,Medscape Email,4
317,EDH Alert,5
317,Medscape Alert,6
318,HQ Email,1
318,SF,2
318,Veeva Email,3
318,Medscape Email,4
318,EDH Alert,5
318,Medscape Alert,6
319,HQ Email,1
319,SF,2
319,Veeva Email,3
319,Medscape Email,4
319,EDH Alert,5
319,Medscape Alert,6
320,HQ Email,1
320,SF,2
320,Veeva Email,3
320,Medscape Email,4
320,EDH Alert,5
320,Medscape Alert,6
321,HQ Email,1
321,SF,2
321,Veeva Email,3
321,Medscape Email,4
321,EDH Alert,5
321,Medscape Alert,6
322,HQ Email,1
322,SF,2
322,Veeva Email,3
322,Medscape Email,4
322,EDH Alert,5
322,Medscape Alert,6
323,HQ Email,1
323,SF,2
323,Veeva Email,3
323,Medscape Email,4
323,EDH Alert,5
323,Medscape Alert,6
324,HQ Email,1
324,SF,2
324,Veeva Email,3
324,Medscape Email,4
324,EDH Alert,5
324,Medscape Alert,6
325,HQ Email,1
325,SF,2
325,Veeva Email,3
325,Medscape Email,4
325,EDH Alert,5
325,Medscape Alert,6
326,HQ Email,1
326,SF,2
326,Veeva Email,3
326,Medscape Email,4
326,EDH Alert,5
326,Medscape Alert,6
327,HQ Email,1
327,SF,2
327,Veeva Email,3
327,Medscape Email,4
327,EDH Alert,5
327,Medscape Alert,6
328,HQ Email,1
328,SF,2
328,Veeva Email,3
328,Medscape Email,4
328,EDH Alert,5
328,Medscape Alert,6
329,HQ Email,1
329,SF,2
329,Veeva Email,3
329,Medscape Email,4
329,EDH Alert,5
329,Medscape Alert,6
330,HQ Email,1
330,SF,2
330,Veeva Email,3
330,Medscape Email,4
330,EDH Alert,5
330,Medscape Alert,6
331,HQ Email,1
331,SF,2
331,Veeva Email,3
331,Medscape Email,4
331,EDH Alert,5
331,Medscape Alert,6
332,HQ Email,1
332,SF,2
332,Veeva Email,3
332,Medscape Email,4
332,EDH Alert,5
332,Medscape Alert,6
333,HQ Email,1
333,SF,2
333,Veeva Email,3
333,Medscape Email,4
333,EDH Alert,5
333,Medscape Alert,6
334,HQ Email,1
334,SF,2
334,Veeva Email,3
334,Medscape Email,4
334,EDH Alert,5
334,Medscape Alert,6
335,HQ Email,1
335,SF,2
335,Veeva Email,3
335,Medscape Email,4
335,EDH Alert,5
335,Medscape Alert,6
336,HQ Email,1
336,SF,2
336,Veeva Email,3
336,Medscape Email,4
336,EDH Alert,5
336,Medscape Alert,6
337,HQ Email,1
337,SF,2
337,Veeva Email,3
337,Medscape Email,4
337,EDH Alert,5
337,Medscape Alert,6
338,HQ Email,1
338,SF,2
338,Veeva Email,3
338,Medscape Email,4
338,EDH Alert,5
338,Medscape Alert,6
339,HQ Email,1
339,SF,2
339,Veeva Email,3
339,Medscape Email,4
339,EDH Alert,5
339,Medscape Alert,6
340,HQ Email,1
340,SF,2
340,Veeva Email,3
340,Medscape Email,4
340,EDH Alert,5
340,Medscape Alert,6
341,HQ Email,1
341,SF,2
341,Veeva Email,3
341,Medscape Email,4
341,EDH Alert,5
341,Medscape Alert,6
342,HQ Email,1
342,SF,2
342,Veeva Email,3
342,Medscape Email,4
342,EDH Alert,5
342,Medscape Alert,6
343,HQ Email,1
343,SF,2
343,Veeva Email,3
343,Medscape Email,4
343,EDH Alert,5
343,Medscape Alert,6
344,HQ Email,1
344,SF,2
344,Veeva Email,3
344,Medscape Email,4
344,EDH Alert,5
344,Medscape Alert,6
345,HQ Email,1
345,SF,2
345,Veeva Email,3
345,Medscape Email,4
345,EDH Alert,5
345,Medscape Alert,6
346,HQ Email,1
346,SF,2
346,Veeva Email,3
346,Medscape Email,4
346,EDH Alert,5
346,Medscape Alert,6
347,HQ Email,1
347,SF,2
347,Veeva Email,3
347,Medscape Email,4
347,EDH Alert,5
347,Medscape Alert,6
348,HQ Email,1
348,SF,2
348,Veeva Email,3
348,Medscape Email,4
348,EDH Alert,5
348,Medscape Alert,6
349,HQ Email,1
349,SF,2
349,Veeva Email,3
349,Medscape Email,4
349,EDH Alert,5
349,Medscape Alert,6
350,HQ Email,1
350,SF,2
350,Veeva Email,3
350,Medscape Email,4
350,EDH Alert,5
350,Medscape Alert,6
351,HQ Email,1
351,SF,2
351,Veeva Email,3
351,Medscape Email,4
351,EDH Alert,5
351,Medscape Alert,6
352,HQ Email,1
352,SF,2
352,Veeva Email,3
352,Medscape Email,4
352,EDH Alert,5
352,Medscape Alert,6
353,HQ Email,1
353,SF,2
353,Veeva Email,3
353,Medscape Email,4
353,EDH Alert,5
353,Medscape Alert,6
354,HQ Email,1
354,SF,2
354,Veeva Email,3
354,Medscape Email,4
354,EDH Alert,5
354,Medscape Alert,6
355,HQ Email,1
355,SF,2
355,Veeva Email,3
355,Medscape Email,4
355,EDH Alert,5
355,Medscape Alert,6
356,HQ Email,1
356,SF,2
356,Veeva Email,3
356,Medscape Email,4
356,EDH Alert,5
356,Medscape Alert,6
357,HQ Email,1
357,SF,2
357,Veeva Email,3
357,Medscape Email,4
357,EDH Alert,5
357,Medscape Alert,6
358,HQ Email,1
358,SF,2
358,Veeva Email,3
358,Medscape Email,4
358,EDH Alert,5
358,Medscape Alert,6
359,HQ Email,1
359,SF,2
359,Veeva Email,3
359,Medscape Email,4
359,EDH Alert,5
359,Medscape Alert,6
360,HQ Email,1
360,SF,2
360,Veeva Email,3
360,Medscape Email,4
360,EDH Alert,5
360,Medscape Alert,6
361,HQ Email,1
361,SF,2
361,Veeva Email,3
361,Medscape Email,4
361,EDH Alert,5
361,Medscape Alert,6
362,HQ Email,1
362,SF,2
362,Veeva Email,3
362,Medscape Email,4
362,EDH Alert,5
362,Medscape Alert,6
363,HQ Email,1
363,SF,2
363,Veeva Email,3
363,Medscape Email,4
363,EDH Alert,5
363,Medscape Alert,6
364,HQ Email,1
364,SF,2
364,Veeva Email,3
364,Medscape Email,4
364,EDH Alert,5
364,Medscape Alert,6
365,HQ Email,1
365,SF,2
365,Veeva Email,3
365,Medscape Email,4
365,EDH Alert,5
365,Medscape Alert,6
366,HQ Email,1
366,SF,2
366,Veeva Email,3
366,Medscape Email,4
366,EDH Alert,5
366,Medscape Alert,6
367,HQ Email,1
367,SF,2
367,Veeva Email,3
367,Medscape Email,4
367,EDH Alert,5
367,Medscape Alert,6
368,HQ Email,1
368,SF,2
368,Veeva Email,3
368,Medscape Email,4
368,EDH Alert,5
368,Medscape Alert,6
369,HQ Email,1
369,SF,2
369,Veeva Email,3
369,Medscape Email,4
369,EDH Alert,5
369,Medscape Alert,6
370,HQ Email,1
370,SF,2
370,Veeva Email,3
370,Medscape Email,4
370,EDH Alert,5
370,Medscape Alert,6
371,HQ Email,1
371,SF,2
371,Veeva Email,3
371,Medscape Email,4
371,EDH Alert,5
371,Medscape Alert,6
372,HQ Email,1
372,SF,2
372,Veeva Email,3
372,Medscape Email,4
372,EDH Alert,5
372,Medscape Alert,6
373,HQ Email,1
373,SF,2
373,Veeva Email,3
373,Medscape Email,4
373,EDH Alert,5
373,Medscape Alert,6
374,HQ Email,1
374,SF,2
374,Veeva Email,3
374,Medscape Email,4
374,EDH Alert,5
374,Medscape Alert,6
375,HQ Email,1
375,SF,2
375,Veeva Email,3
375,Medscape Email,4
375,EDH Alert,5
375,Medscape Alert,6
376,HQ Email,1
376,SF,2
376,Veeva Email,3
376,Medscape Email,4
376,EDH Alert,5
376,Medscape Alert,6
377,HQ Email,1
377,SF,2
377,Veeva Email,3
377,Medscape Email,4
377,EDH Alert,5
377,Medscape Alert,6
378,HQ Email,1
378,SF,2
378,Veeva Email,3
378,Medscape Email,4
378,EDH Alert,5
378,Medscape Alert,6
379,HQ Email,1
379,SF,2
379,Veeva Email,3
379,Medscape Email,4
379,EDH Alert,5
379,Medscape Alert,6
380,HQ Email,1
380,SF,2
380,Veeva Email,3
380,Medscape Email,4
380,EDH Alert,5
380,Medscape Alert,6
381,HQ Email,1
381,SF,2
381,Veeva Email,3
381,Medscape Email,4
381,EDH Alert,5
381,Medscape Alert,6
382,HQ Email,1
382,SF,2
382,Veeva Email,3
382,Medscape Email,4
382,EDH Alert,5
382,Medscape Alert,6
383,HQ Email,1
383,SF,2
383,Veeva Email,3
383,Medscape Email,4
383,EDH Alert,5
383,Medscape Alert,6
384,HQ Email,1
384,SF,2
384,Veeva Email,3
384,Medscape Email,4
384,EDH Alert,5
384,Medscape Alert,6
385,HQ Email,1
385,SF,2
385,Veeva Email,3
385,Medscape Email,4
385,EDH Alert,5
385,Medscape Alert,6
386,HQ Email,1
386,SF,2
386,Veeva Email,3
386,Medscape Email,4
386,EDH Alert,5
386,Medscape Alert,6
387,HQ Email,1
387,SF,2
387,Veeva Email,3
387,Medscape Email,4
387,EDH Alert,5
387,Medscape Alert,6
388,HQ Email,1
388,SF,2
388,Veeva Email,3
388,Medscape Email,4
388,EDH Alert,5
388,Medscape Alert,6
389,HQ Email,1
389,SF,2
389,Veeva Email,3
389,Medscape Email,4
389,EDH Alert,5
389,Medscape Alert,6
390,HQ Email,1
390,SF,2
390,Veeva Email,3
390,Medscape Email,4
390,EDH Alert,5
390,Medscape Alert,6
391,HQ Email,1
391,SF,2
391,Veeva Email,3
391,Medscape Email,4
391,EDH Alert,5
391,Medscape Alert,6
392,HQ Email,1
392,SF,2
392,Veeva Email,3
392,Medscape Email,4
392,EDH Alert,5
392,Medscape Alert,6
393,HQ Email,1
393,SF,2
393,Veeva Email,3
393,Medscape Email,4
393,EDH Alert,5
393,Medscape Alert,6
394,HQ Email,1
394,SF,2
394,Veeva Email,3
394,Medscape Email,4
394,EDH Alert,5
394,Medscape Alert,6
395,HQ Email,1
395,SF,2
395,Veeva Email,3
395,Medscape Email,4
395,EDH Alert,5
395,Medscape Alert,6
396,HQ Email,1
396,SF,2
396,Veeva Email,3
396,Medscape Email,4
396,EDH Alert,5
396,Medscape Alert,6
397,HQ Email,1
397,SF,2
397,Veeva Email,3
397,Medscape Email,4
397,EDH Alert,5
397,Medscape Alert,6
398,HQ Email,1
398,SF,2
398,Veeva Email,3
398,Medscape Email,4
398,EDH Alert,5
398,Medscape Alert,6
399,HQ Email,1
399,SF,2
399,Veeva Email,3
399,Medscape Email,4
399,EDH Alert,5
399,Medscape Alert,6
400,HQ Email,1
400,SF,2
400,Veeva Email,3
400,Medscape Email,4
400,EDH Alert,5
400,Medscape Alert,6
401,HQ Email,1
401,SF,2
401,Veeva Email,3
401,Medscape Email,4
401,EDH Alert,5
401,Medscape Alert,6
402,HQ Email,1
402,SF,2
402,Veeva Email,3
402,Medscape Email,4
402,EDH Alert,5
402,Medscape Alert,6
403,HQ Email,1
403,SF,2
403,Veeva Email,3
403,Medscape Email,4
403,EDH Alert,5
403,Medscape Alert,6
404,HQ Email,1
404,SF,2
404,Veeva Email,3
404,Medscape Email,4
404,EDH Alert,5
404,Medscape Alert,6
405,HQ Email,1
405,SF,2
405,Veeva Email,3
405,Medscape Email,4
405,EDH Alert,5
405,Medscape Alert,6
406,HQ Email,1
406,SF,2
406,Veeva Email,3
406,Medscape Email,4
406,EDH Alert,5
406,Medscape Alert,6
407,HQ Email,1
407,SF,2
407,Veeva Email,3
407,Medscape Email,4
407,EDH Alert,5
407,Medscape Alert,6
408,HQ Email,1
408,SF,2
408,Veeva Email,3
408,Medscape Email,4
408,EDH Alert,5
408,Medscape Alert,6
409,HQ Email,1
409,SF,2
409,Veeva Email,3
409,Medscape Email,4
409,EDH Alert,5
409,Medscape Alert,6
410,HQ Email,1
410,SF,2
410,Veeva Email,3
410,Medscape Email,4
410,EDH Alert,5
410,Medscape Alert,6
411,HQ Email,1
411,SF,2
411,Veeva Email,3
411,Medscape Email,4
411,EDH Alert,5
411,Medscape Alert,6
412,HQ Email,1
412,SF,2
412,Veeva Email,3
412,Medscape Email,4
412,EDH Alert,5
412,Medscape Alert,6
413,HQ Email,1
413,SF,2
413,Veeva Email,3
413,Medscape Email,4
413,EDH Alert,5
413,Medscape Alert,6
414,HQ Email,1
414,SF,2
414,Veeva Email,3
414,Medscape Email,4
414,EDH Alert,5
414,Medscape Alert,6
415,HQ Email,1
415,SF,2
415,Veeva Email,3
415,Medscape Email,4
415,EDH Alert,5
415,Medscape Alert,6
416,HQ Email,1
416,SF,2
416,Veeva Email,3
416,Medscape Email,4
416,EDH Alert,5
416,Medscape Alert,6
417,HQ Email,1
417,SF,2
417,Veeva Email,3
417,Medscape Email,4
417,EDH Alert,5
417,Medscape Alert,6
418,HQ Email,1
418,SF,2
418,Veeva Email,3
418,Medscape Email,4
418,EDH Alert,5
418,Medscape Alert,6
419,HQ Email,1
419,SF,2
419,Veeva Email,3
419,Medscape Email,4
419,EDH Alert,5
419,Medscape Alert,6
420,HQ Email,1
420,SF,2
420,Veeva Email,3
420,Medscape Email,4
420,EDH Alert,5
420,Medscape Alert,6
421,HQ Email,1
421,SF,2
421,Veeva Email,3
421,Medscape Email,4
421,EDH Alert,5
421,Medscape Alert,6
422,HQ Email,1
422,SF,2
422,Veeva Email,3
422,Medscape Email,4
422,EDH Alert,5
422,Medscape Alert,6
423,HQ Email,1
423,SF,2
423,Veeva Email,3
423,Medscape Email,4
423,EDH Alert,5
423,Medscape Alert,6
424,HQ Email,1
424,SF,2
424,Veeva Email,3
424,Medscape Email,4
424,EDH Alert,5
424,Medscape Alert,6
425,HQ Email,1
425,SF,2
425,Veeva Email,3
425,Medscape Email,4
425,EDH Alert,5
425,Medscape Alert,6
426,HQ Email,1
426,SF,2
426,Veeva Email,3
426,Medscape Email,4
426,EDH Alert,5
426,Medscape Alert,6
427,HQ Email,1
427,SF,2
427,Veeva Email,3
427,Medscape Email,4
427,EDH Alert,5
427,Medscape Alert,6
428,HQ Email,1
428,SF,2
428,Veeva Email,3
428,Medscape Email,4
428,EDH Alert,5
428,Medscape Alert,6
429,HQ Email,1
429,SF,2
429,Veeva Email,3
429,Medscape Email,4
429,EDH Alert,5
429,Medscape Alert,6
430,HQ Email,1
430,SF,2
430,Veeva Email,3
430,Medscape Email,4
430,EDH Alert,5
430,Medscape Alert,6
431,HQ Email,1
431,SF,2
431,Veeva Email,3
431,Medscape Email,4
431,EDH Alert,5
431,Medscape Alert,6
432,HQ Email,1
432,SF,2
432,Veeva Email,3
432,Medscape Email,4
432,EDH Alert,5
432,Medscape Alert,6
433,HQ Email,1
433,SF,2
433,Veeva Email,3
433,Medscape Email,4
433,EDH Alert,5
433,Medscape Alert,6
434,HQ Email,1
434,SF,2
434,Veeva Email,3
434,Medscape Email,4
434,EDH Alert,5
434,Medscape Alert,6
435,HQ Email,1
435,SF,2
435,Veeva Email,3
435,Medscape Email,4
435,EDH Alert,5
435,Medscape Alert,6
436,HQ Email,1
436,SF,2
436,Veeva Email,3
436,Medscape Email,4
436,EDH Alert,5
436,Medscape Alert,6
437,HQ Email,1
437,SF,2
437,Veeva Email,3
437,Medscape Email,4
437,EDH Alert,5
437,Medscape Alert,6
438,HQ Email,1
438,SF,2
438,Veeva Email,3
438,Medscape Email,4
438,EDH Alert,5
438,Medscape Alert,6
439,HQ Email,1
439,SF,2
439,Veeva Email,3
439,Medscape Email,4
439,EDH Alert,5
439,Medscape Alert,6
440,HQ Email,1
440,SF,2
440,Veeva Email,3
440,Medscape Email,4
440,EDH Alert,5
440,Medscape Alert,6
441,HQ Email,1
441,SF,2
441,Veeva Email,3
441,Medscape Email,4
441,EDH Alert,5
441,Medscape Alert,6
442,HQ Email,1
442,SF,2
442,Veeva Email,3
442,Medscape Email,4
442,EDH Alert,5
442,Medscape Alert,6
443,HQ Email,1
443,SF,2
443,Veeva Email,3
443,Medscape Email,4
443,EDH Alert,5
443,Medscape Alert,6
444,HQ Email,1
444,SF,2
444,Veeva Email,3
444,Medscape Email,4
444,EDH Alert,5
444,Medscape Alert,6
445,HQ Email,1
445,SF,2
445,Veeva Email,3
445,Medscape Email,4
445,EDH Alert,5
445,Medscape Alert,6
446,HQ Email,1
446,SF,2
446,Veeva Email,3
446,Medscape Email,4
446,EDH Alert,5
446,Medscape Alert,6
447,HQ Email,1
447,SF,2
447,Veeva Email,3
447,Medscape Email,4
447,EDH Alert,5
447,Medscape Alert,6
448,HQ Email,1
448,SF,2
448,Veeva Email,3
448,Medscape Email,4
448,EDH Alert,5
448,Medscape Alert,6
449,HQ Email,1
449,SF,2
449,Veeva Email,3
449,Medscape Email,4
449,EDH Alert,5
449,Medscape Alert,6
450,HQ Email,1
450,SF,2
450,Veeva Email,3
450,Medscape Email,4
450,EDH Alert,5
450,Medscape Alert,6
451,HQ Email,1
451,SF,2
451,Veeva Email,3
451,Medscape Email,4
451,EDH Alert,5
